id,fechaAlta,hora,anamnesis,agendado,eog,tratamiento,temperatura,peso,referencia,notaCaja,atendidoPor,pendiente,aFuturo,createdAt,updatedAt,MascotumId,referenciumId,clienteId
985,2020-05-18T16:07:40.000Z,16:07:40,MCDOLOR CLAUDICACIONTRATAMIENTO    DIETACOMPLEMENTOS  ANALGESICOS ,2020-05-18T16:07:40.000Z,Sin especificar,Sin especificar,38,6.6,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2020-05-18T16:07:40.000Z,2020-05-18T16:07:40.000Z,1718,1,703
986,2020-08-13T20:32:04.000Z,20:32:04,Continua con lesiones se le da convenia 1.6 cm,2020-08-13T20:32:04.000Z,Sin especificar,Sin especificar,0,16,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2020-08-13T20:32:04.000Z,2020-08-13T20:32:04.000Z,1883,1,869
987,2020-09-17T15:25:35.000Z,15:25:35,MCNODULO EN MPI FIRME OVOIDE DE 3CM DE DIAMSE REALIZA CITOLOGIAPREDNISONA MIENTRAS ESPERAMOS RESULTADOS,2020-09-17T15:25:35.000Z,Sin especificar,Sin especificar,38,7,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2020-09-17T15:25:35.000Z,2020-09-17T15:25:35.000Z,265,1,888
989,2020-09-11T17:25:47.000Z,17:25:47,Mc: ayer vino a consulta por vomitos agudos el dia anterior se sospecha de indigestion posible robo de basura. Tto: dieta durante 5 dias de pollo pure de papa y clara de huevo 0.2ml de cerenia Hoy concurre para control sin vomitos y bien de animo ,2020-09-11T17:25:47.000Z,Sin especificar,Sin especificar,38.4,2.2,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2020-09-11T17:25:47.000Z,2020-09-11T17:25:47.000Z,1942,1,928
993,2020-11-13T14:25:15.000Z,14:25:15,Sin observaciones,2020-11-13T14:25:15.000Z,Sin especificar,Sin especificar,38,12,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2020-11-13T14:25:15.000Z,2020-11-13T14:25:15.000Z,2006,1,992
995,2021-05-12T19:30:57.000Z,19:30:57,Se deja un tiempo con medicacion y luego de un tiempo se toma decision.,2021-05-12T19:30:57.000Z,Sin especificar,Sin especificar,38,7.8,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2021-05-12T19:30:57.000Z,2021-05-12T19:30:57.000Z,2280,1,1267
998,2021-09-18T14:28:39.000Z,14:28:39,Sin observaciones,2021-09-18T14:28:39.000Z,Sin especificar,Sin especificar,0,40,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2021-09-18T14:28:39.000Z,2021-09-18T14:28:39.000Z,2655,1,1643
999,2022-02-11T13:51:06.000Z,13:51:06,PARCHE CALIENTE EN BASE DE COLATRATAMIENTO LOCAL,2022-02-11T13:51:06.000Z,Sin especificar,Sin especificar,38.3,12,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2022-02-11T13:51:06.000Z,2022-02-11T13:51:06.000Z,2488,1,1476
1005,2023-01-23T14:09:37.000Z,14:09:37,Sin observaciones,2023-01-23T14:09:37.000Z,Sin especificar,Sin especificar,0,740,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2023-01-23T14:09:37.000Z,2023-01-23T14:09:37.000Z,3426,1,2414
1008,2023-10-02T17:51:01.000Z,17:51:01,Mc: algo de tos y borborigmos.Presenta reflejo tusigeno positivio alto y bajo ademas presento aversion al tacto abdominal.Tto: cernia y meloxicam. Se indica continuar con novemina en suspension por 3 dias mas y dieta. ,2023-10-02T17:51:01.000Z,Sin especificar,Sin especificar,39.1,3.25,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2023-10-02T17:51:01.000Z,2023-10-02T17:51:01.000Z,3898,1,2886
1011,2019-06-12T19:45:04.000Z,19:45:04,MC PRURITO EN OIDO DERECHOPRESENCIA DE ADENOMAS - POLIPOS?GRAN CANTIDAD DE SECRECIONPOSATEX   CORTAVANCE,2019-06-12T19:45:04.000Z,Sin especificar,Sin especificar,38,6.7,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2019-06-12T19:45:04.000Z,2019-06-12T19:45:04.000Z,1500,1,481
1013,2021-01-04T20:23:30.000Z,20:23:30,Sin observaciones,2021-01-04T20:23:30.000Z,Sin especificar,Sin especificar,38,26,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2021-01-04T20:23:30.000Z,2021-01-04T20:23:30.000Z,1827,1,813
1016,2021-07-27T02:49:15.000Z,02:49:15,Signos de shockVomitosDebilidadEquimosisMucosas levemente toxemicas Tllc 3 segTtoSUERO RINGER LACTATOMETABOLASEHEPAGENDEXACOANONE POS PILERAN Y HEPVETDIETA Y REPOSOHEMOGRAMA TROMBOCITOPENIAVUELVE PARA CONTROL Y COMPLETAR PERFIL BIOUIMICOINTOXICACIoN? /HEPATOPATIA? ,2021-07-27T02:49:15.000Z,Sin especificar,Sin especificar,36.7,3.3,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2021-07-27T02:49:15.000Z,2021-07-27T02:49:15.000Z,2194,1,1181
1018,2023-02-13T19:32:19.000Z,19:32:19,Sin observaciones,2023-02-13T19:32:19.000Z,Sin especificar,Sin especificar,0,5.9,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2023-02-13T19:32:19.000Z,2023-02-13T19:32:19.000Z,5526,1,1198
1020,2021-06-05T14:03:06.000Z,14:03:06,Mc diarreaEukanubaDieta caseraOrganewAntibiotico,2021-06-05T14:03:06.000Z,Sin especificar,Sin especificar,38,12,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2021-06-05T14:03:06.000Z,2021-06-05T14:03:06.000Z,2414,1,1401
1022,2021-06-08T21:43:27.000Z,21:43:27,Mc: reaccion alergica inflamatoria en belfos.Tto: prednisolona 20mg 1 comp y medio por tres dias,2021-06-08T21:43:27.000Z,Sin especificar,Sin especificar,0,21,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2021-06-08T21:43:27.000Z,2021-06-08T21:43:27.000Z,2316,1,1303
1023,2023-06-21T14:19:04.000Z,14:19:04,Sin observaciones,2023-06-21T14:19:04.000Z,Sin especificar,Sin especificar,0,5,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2023-06-21T14:19:04.000Z,2023-06-21T14:19:04.000Z,2411,1,1398
1024,2021-11-08T18:28:16.000Z,18:28:16,Mc: dermatitis del pliegue nasal. Dolor osteoarticular a nivel de columnaTto: cortavance y crema 6A. Se le indica bajar de peso se alimenta con cerdo y papa se indica bajar la papa y agregar verduras verdes ademas de prosum.Previcox 57mg por 5 dias.,2021-11-08T18:28:16.000Z,Sin especificar,Sin especificar,0,13.4,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2021-11-08T18:28:16.000Z,2021-11-08T18:28:16.000Z,399,1,1493
1026,2022-12-16T21:17:09.000Z,21:17:09,Sin observaciones,2022-12-16T21:17:09.000Z,Sin especificar,Sin especificar,39.5,8.1,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2022-12-16T21:17:09.000Z,2022-12-16T21:17:09.000Z,3008,1,1996
1029,2023-04-19T19:15:52.000Z,19:15:52,VIENE A CONTROL PORQUE SE QUEDA EN LO DE MA BLANCO Y QUIERE CHEQUEAR SU PROBLEMA DE DISPLASIA.NO SE OBSERVA CLINICAMENTE NINGUNA MANIFESTACION DE DOLOR EN LA ZONA,2023-04-19T19:15:52.000Z,Sin especificar,Sin especificar,0,13.35,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2023-04-19T19:15:52.000Z,2023-04-19T19:15:52.000Z,3305,1,2293
1030,2023-07-26T21:16:25.000Z,21:16:25,Viene a control aun presenta la lesion nodular en menton. Se realiza citologia y se indica continuar con prednisolona 10mg 3/4 comp por dia hasta tener resultados. ,2023-07-26T21:16:25.000Z,Sin especificar,Sin especificar,0,16,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2023-07-26T21:16:25.000Z,2023-07-26T21:16:25.000Z,3785,1,2773
1032,2023-06-17T17:40:37.000Z,17:40:37,Sin observaciones,2023-06-17T17:40:37.000Z,Sin especificar,Sin especificar,0,39.45,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2023-06-17T17:40:37.000Z,2023-06-17T17:40:37.000Z,5168,1,390
1033,2021-10-16T21:48:27.000Z,21:48:27,Sin observaciones,2021-10-16T21:48:27.000Z,Sin especificar,Sin especificar,0,32.5,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2021-10-16T21:48:27.000Z,2021-10-16T21:48:27.000Z,1434,1,415
1034,2021-07-13T20:56:18.000Z,20:56:18,Mc: sacudidas de cabeza continuas y claudicacion en diferentes situaciones del MAI.Se evidencia gran secrecion amarronada en ambos oidos.En MA se evidencia molestia en region graneal de brazo no se palpan alteraciones oseas.Tto: limpieza de oidos y aplicacion de revolution rimadyl 100mg 1 comp cada 12 horas por 15 dias,2021-07-13T20:56:18.000Z,Sin especificar,Sin especificar,0,38.7,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2021-07-13T20:56:18.000Z,2021-07-13T20:56:18.000Z,1641,1,626
1035,2019-10-07T12:00:00.000Z,12:00:00,CELO CON MANIFESTACION EXACERVADA MUCHO SANGRADO DECAHIMIENTO DISOREXIASE ENVIAN MUESTRAS PARA ANALISIS,2019-10-07T12:00:00.000Z,Sin especificar,Sin especificar,38,38,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2019-10-07T12:00:00.000Z,2019-10-07T12:00:00.000Z,1580,1,563
1038,2024-01-13T15:04:36.000Z,15:04:36,Mc: materia fecal escasa tenesmo algunos vomitos. Muchos gases.Se extrae sangre. Tto: metronidazol 1000mg (farmacia) por dia por 7 dias luego se indica comenzar con yakul por 7 dias. Se sugiere ajustar dieta.,2024-01-13T15:04:36.000Z,Sin especificar,Sin especificar,0,26,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2024-01-13T15:04:36.000Z,2024-01-13T15:04:36.000Z,1764,1,749
1039,2021-04-02T20:23:20.000Z,20:23:20,Sin observaciones,2021-04-02T20:23:20.000Z,Sin especificar,Sin especificar,0,30,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2021-04-02T20:23:20.000Z,2021-04-02T20:23:20.000Z,5414,1,926
1040,2023-09-19T21:29:46.000Z,21:29:46,Mc: lo ven molesto con dolor. Se alimenta con ganas materia fecal hasta ayer normal. Presenta abdomen tenso y molestia a la palpacion. Tto: cerenia ranitidina hepatone. ,2023-09-19T21:29:46.000Z,Sin especificar,Sin especificar,38.1,10.3,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2023-09-19T21:29:46.000Z,2023-09-19T21:29:46.000Z,2059,1,1045
1045,2021-12-09T19:27:52.000Z,19:27:52,Sin observaciones,2021-12-09T19:27:52.000Z,Sin especificar,Sin especificar,0,34,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2021-12-09T19:27:52.000Z,2021-12-09T19:27:52.000Z,2415,1,1402
1046,2022-10-10T21:04:24.000Z,21:04:24,Sin observaciones,2022-10-10T21:04:24.000Z,Sin especificar,Sin especificar,37.8,9.15,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2022-10-10T21:04:24.000Z,2022-10-10T21:04:24.000Z,2353,1,1340
1048,2024-01-08T14:40:51.000Z,14:40:51,Mc: neoformacion en region de campo de MAI. Se realiza rx se confirma que la neoformacion es de tejido bland que abraza el hueso accesorio del carpo donde andemas presenta una artrosis.Tto: previcox 227mg 1 comp por dia por 7 dias condroprotectores cambio de alimentacion y bajar de peso.,2024-01-08T14:40:51.000Z,Sin especificar,Sin especificar,0,41.7,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2024-01-08T14:40:51.000Z,2024-01-08T14:40:51.000Z,5255,1,1707
1049,2024-03-23T15:01:01.000Z,15:01:01,Sin observaciones,2024-03-23T15:01:01.000Z,Sin especificar,Sin especificar,0,42,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2024-03-23T15:01:01.000Z,2024-03-23T15:01:01.000Z,5437,1,1911
1051,2024-01-19T21:20:42.000Z,21:20:42,Mc: disminucion de peso luego del fallecimiento del otro ovejero. Historial de hiporexia y vomitos de un mes ultimamente se lo ve siroexico.Pelo ocapo hirsuto. Pliegue levemente retardado. Tto: enzimax complejo amigo multi vit ranitidina por 5 dias.,2024-01-19T21:20:42.000Z,Sin especificar,Sin especificar,0,31.8,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2024-01-19T21:20:42.000Z,2024-01-19T21:20:42.000Z,3132,1,2120
1052,2024-01-08T15:16:34.000Z,15:16:34,Se administra convenia y prednisolona via oral por 5 dias debido a dermatitis interdigital.,2024-01-08T15:16:34.000Z,Sin especificar,Sin especificar,0,4.35,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2024-01-08T15:16:34.000Z,2024-01-08T15:16:34.000Z,3260,1,2248
1053,2023-04-08T04:00:20.000Z,04:00:20,Sin observaciones,2023-04-08T04:00:20.000Z,Sin especificar,Sin especificar,39,5.4,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2023-04-08T04:00:20.000Z,2023-04-08T04:00:20.000Z,533,1,2251
1055,2022-10-11T21:06:03.000Z,21:06:03,Mc: claudicacion de MAI.No se evidencian alteraciones articulares en el miembro si molestia a nivel muscular en la region del brazo.Tto: previcox 227 mg 3/4 comp por dia por 8 dias y reposo. Control al finalizar tratamiento. Se recomienda cambio de alimentacion.,2022-10-11T21:06:03.000Z,Sin especificar,Sin especificar,0,30,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2022-10-11T21:06:03.000Z,2022-10-11T21:06:03.000Z,3148,1,2136
1062,2023-09-13T14:42:40.000Z,14:42:40,Sin observaciones,2023-09-13T14:42:40.000Z,Sin especificar,Sin especificar,0,2.85,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2023-09-13T14:42:40.000Z,2023-09-13T14:42:40.000Z,3877,1,2865
1063,2024-01-20T18:40:13.000Z,18:40:13,Se realiza rx de cadera se evidencia gran displasia de cadera izquierda. Se comienza con flexapet 1 comp por dia y se coordina AN.,2024-01-20T18:40:13.000Z,Sin especificar,Sin especificar,0,20,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2024-01-20T18:40:13.000Z,2024-01-20T18:40:13.000Z,4242,1,3233
1064,2020-11-02T13:30:49.000Z,13:30:49,CHEQUEOLESIONES EN PIEL FOTOSENSIBILIZACIONALGO DE SARNA DEMODECTICANEXGARD,2020-11-02T13:30:49.000Z,Sin especificar,Sin especificar,38,26.6,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2020-11-02T13:30:49.000Z,2020-11-02T13:30:49.000Z,214,1,704
1067,2020-12-09T21:10:40.000Z,21:10:40,Mc: consulta por trauma leve de MPI se evidencia claudicacion no se ve alguna alteracion en el miembro.Tto: meloxi inyectable,2020-12-09T21:10:40.000Z,Sin especificar,Sin especificar,0,2.25,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2020-12-09T21:10:40.000Z,2020-12-09T21:10:40.000Z,2004,1,990
1068,2021-03-13T15:03:02.000Z,15:03:02,OBSIDAD  INDICE 50%PRURITO MARCADOPREDNISONA 5 DIAS,2021-03-13T15:03:02.000Z,Sin especificar,Sin especificar,38,7,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2021-03-13T15:03:02.000Z,2021-03-13T15:03:02.000Z,2235,1,1222
1070,2023-08-07T20:38:26.000Z,20:38:26,Sin observaciones,2023-08-07T20:38:26.000Z,Sin especificar,Sin especificar,0,15.7,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2023-08-07T20:38:26.000Z,2023-08-07T20:38:26.000Z,2302,1,1289
1072,2023-03-07T20:49:48.000Z,20:49:48,Mc: tuvo un vomito anoche. Tutora relata cambio de marca de pouch en la alimentacion Presenta algo de molestia en abdomen medio. Tto: cerenia y cambio a pouch monge ,2023-03-07T20:49:48.000Z,Sin especificar,Sin especificar,38.5,2.8,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2023-03-07T20:49:48.000Z,2023-03-07T20:49:48.000Z,2505,1,1493
1075,2022-01-05T12:00:00.000Z,12:00:00,Decaimiento anorexiaAntecedente de haber comido basura con restos de pavo. Mucosas normalesNo hay vomitos ni diarrea toma aguaDolor difuso abdominalSe le.administra Maropitan y Meloxicam .Control en 24 hrs,2022-01-05T12:00:00.000Z,Sin especificar,Sin especificar,38.5,18,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2022-01-05T12:00:00.000Z,2022-01-05T12:00:00.000Z,2690,1,1678
1077,2023-04-18T20:56:32.000Z,20:56:32,Sin observaciones,2023-04-18T20:56:32.000Z,Sin especificar,Sin especificar,39,34.6,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2023-04-18T20:56:32.000Z,2023-04-18T20:56:32.000Z,3067,1,2055
1079,2022-12-14T19:59:49.000Z,19:59:49,Se visualiza en hemograma una neutrofilia se indica comenzar con clavaseptin 500mg 1 comp cada 12 horas por 10 dias Ademas omeprazol en ayunas. ,2022-12-14T19:59:49.000Z,Sin especificar,Sin especificar,0,34,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2022-12-14T19:59:49.000Z,2022-12-14T19:59:49.000Z,3209,1,2197
1080,2023-01-21T13:38:39.000Z,13:38:39,Sin observaciones,2023-01-21T13:38:39.000Z,Sin especificar,Sin especificar,0,6.45,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2023-01-21T13:38:39.000Z,2023-01-21T13:38:39.000Z,3257,1,2245
1083,2023-04-14T17:24:47.000Z,17:24:47,Sin observaciones,2023-04-14T17:24:47.000Z,Sin especificar,Sin especificar,39.1,5.2,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2023-04-14T17:24:47.000Z,2023-04-14T17:24:47.000Z,3597,1,2585
1085,2024-02-06T16:07:20.000Z,16:07:20,Sin observaciones,2024-02-06T16:07:20.000Z,Sin especificar,Sin especificar,0,6,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2024-02-06T16:07:20.000Z,2024-02-06T16:07:20.000Z,3926,1,2914
1086,2023-07-22T14:36:21.000Z,14:36:21,Mc: ulcera corceal Tincion de fluoresceina que abarca casi la mitad del ojo. Tto: hialurina cada 8 horas y ciprovet cada 12 horas rimadyl por 8 dias. Control el sabado proximo. Se coloca collar isabelino.,2023-07-22T14:36:21.000Z,Sin especificar,Sin especificar,0,19.5,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2023-07-22T14:36:21.000Z,2023-07-22T14:36:21.000Z,3796,1,2784
1087,2023-10-17T18:09:44.000Z,18:09:44,Sin observaciones,2023-10-17T18:09:44.000Z,Sin especificar,Sin especificar,0,23.6,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2023-10-17T18:09:44.000Z,2023-10-17T18:09:44.000Z,4241,1,3232
1088,2023-12-29T18:37:09.000Z,18:37:09,Sin observaciones,2023-12-29T18:37:09.000Z,Sin especificar,Sin especificar,37.7,17.1,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2023-12-29T18:37:09.000Z,2023-12-29T18:37:09.000Z,4070,1,3061
1090,2019-04-13T22:07:07.000Z,22:07:07,ANAMNESIS DE CARCINOMA EN LA ZONA DE POPLITEOS FUE OPERADA POR FERNANDO... TIENE METASTASIS EN ZONA DE PULMON..SE LE ENVIA PREDNISOLONA DE 20 MG CADA 24 HS POR 1 SEMANA....,2019-04-13T22:07:07.000Z,Sin especificar,Sin especificar,0,20.6,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2019-04-13T22:07:07.000Z,2019-04-13T22:07:07.000Z,1440,1,421
1092,2020-02-18T12:00:00.000Z,12:00:00,MC PROLONGACIoN DEL CELO   COMENZO EL DIA 27/01SE REALIZA CITOLOGIA Y NO SE VE CELULAS ANORMALES .. LAS QUE SE OBSERVAN SON CELULAS BASALES. DIAESTRO,2020-02-18T12:00:00.000Z,Sin especificar,Sin especificar,38.5,1,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2020-02-18T12:00:00.000Z,2020-02-18T12:00:00.000Z,1815,1,800
1094,2020-06-15T14:56:25.000Z,14:56:25,Desparastitado anteriomenteFijamos fecha vacunacion  23,2020-06-15T14:56:25.000Z,Sin especificar,Sin especificar,38,1.5,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2020-06-15T14:56:25.000Z,2020-06-15T14:56:25.000Z,1849,1,835
1097,2021-08-27T12:00:00.000Z,12:00:00,Sin observaciones,2021-08-27T12:00:00.000Z,Sin especificar,Sin especificar,37.8,4.6,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2021-08-27T12:00:00.000Z,2021-08-27T12:00:00.000Z,5412,1,916
1099,2024-01-18T18:37:51.000Z,18:37:51,Mc: prurito intenso y leisones en la piel.Se repite convenia y prednisolona unos 5 dias. Se indica disminuir un poco de peso omega 3 en el alimento y pipetas de allerderm.,2024-01-18T18:37:51.000Z,Sin especificar,Sin especificar,0,24.7,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2024-01-18T18:37:51.000Z,2024-01-18T18:37:51.000Z,316,1,1085
1100,2021-03-09T16:40:03.000Z,16:40:03,ERITEMA CON PIODERMIA  EN ZONA LUMBOSACRABAniO CON CLORHEXIDINAPREDNISONA,2021-03-09T16:40:03.000Z,Sin especificar,Sin especificar,38,36,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2021-03-09T16:40:03.000Z,2021-03-09T16:40:03.000Z,2213,1,1200
1104,2024-01-27T13:39:35.000Z,13:39:35,Sin observaciones,2024-01-27T13:39:35.000Z,Sin especificar,Sin especificar,0,5.4,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2024-01-27T13:39:35.000Z,2024-01-27T13:39:35.000Z,2378,1,1365
1106,2021-11-02T19:15:53.000Z,19:15:53,MC  CANSANCIO JADEO REPENTINO Y NO ENCUENTRA POSICION COMODAABDOMEN DISTENDIDO COME LENTO Y VOMITOS ESPORADICOS,2021-11-02T19:15:53.000Z,Sin especificar,Sin especificar,38,10,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2021-11-02T19:15:53.000Z,2021-11-02T19:15:53.000Z,2495,1,1483
1109,2023-07-24T15:48:05.000Z,15:48:05,Sin observaciones,2023-07-24T15:48:05.000Z,Sin especificar,Sin especificar,38.7,55,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2023-07-24T15:48:05.000Z,2023-07-24T15:48:05.000Z,2553,1,1541
1110,2021-10-13T13:33:53.000Z,13:33:53,Mc periodontitisTratamientosAntb.,2021-10-13T13:33:53.000Z,Sin especificar,Sin especificar,37,3.5,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2021-10-13T13:33:53.000Z,2021-10-13T13:33:53.000Z,2569,1,1557
1112,2021-11-23T15:22:25.000Z,15:22:25,Sin observaciones,2021-11-23T15:22:25.000Z,Sin especificar,Sin especificar,0,21.8,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2021-11-23T15:22:25.000Z,2021-11-23T15:22:25.000Z,2895,1,1883
1114,2021-12-30T14:53:36.000Z,14:53:36,HISTORIA DE CONSUMO DE RATICIDA CON BODIFACOUM   (DICUMAROL)VITAMINA k1  6ML  KONAKION,2021-12-30T14:53:36.000Z,Sin especificar,Sin especificar,38,3.6,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2021-12-30T14:53:36.000Z,2021-12-30T14:53:36.000Z,2858,1,1846
1115,2022-01-29T22:02:32.000Z,22:02:32,Mc: decaimiento hinchados los miebros.Se evidencia edemeda en los 4 miembros.Tto: dexametasona y dipirona inyectable. Continuar con dipirona en casa y control el lunes. Se sugiere realizar chequeos sanguineos.,2022-01-29T22:02:32.000Z,Sin especificar,Sin especificar,39.5,26.7,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2022-01-29T22:02:32.000Z,2022-01-29T22:02:32.000Z,2730,1,1718
1118,2022-12-22T15:13:28.000Z,15:13:28,LaringotraqueitisApibromPrevicox,2022-12-22T15:13:28.000Z,Sin especificar,Sin especificar,38.1,4,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2022-12-22T15:13:28.000Z,2022-12-22T15:13:28.000Z,3260,1,2248
1120,2022-11-24T16:12:53.000Z,16:12:53,Vomitos cronicos ,2022-11-24T16:12:53.000Z,Sin especificar,Sin especificar,38,6,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2022-11-24T16:12:53.000Z,2022-11-24T16:12:53.000Z,3334,1,2322
