id,fecha,hora,anamnesis,agendado,eog,tratamiento,temperatura,peso,referencia,notaCaja,atendidoPor,pendiente,aFuturo,createdAt,updatedAt,MascotumId,referenciumId,ClienteId
374,"2023-01-25 00:00:00",00:00:00,"Sin especificar","2023-01-25 00:00:00","Sin especificar","MANDAR MENSAJE PARA VER COMO VIENE",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",116,6,1528
375,"2023-01-30 00:00:00",00:00:00,"Sin especificar","2023-01-30 00:00:00","Sin especificar","MANDAR MENSAJE PARA VER COMO VIENE",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",287,6,138
376,"2023-01-25 00:00:00",00:00:00,"Sin especificar","2023-01-25 00:00:00","Sin especificar","MANDAR MENSAJE PARA VER COMO VIENE",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",135,6,1410
377,"2023-01-21 00:00:00",00:00:00,"Sin especificar","2023-01-21 00:00:00","Sin especificar","CONTROL 12:00",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",373,6,222
378,"2023-01-20 00:00:00",00:00:00,"Sin especificar","2023-01-20 00:00:00","Sin especificar","RECORDAR VACUNACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",170,6,1554
379,"2023-02-08 00:00:00",00:00:00,"Sin especificar","2023-02-08 00:00:00","Sin especificar","CONTROL 19:30",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",404,6,395
380,"2023-02-08 00:00:00",00:00:00,"Sin especificar","2023-02-08 00:00:00","Sin especificar","CONTROL 19:30",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",406,6,396
381,"2022-12-20 00:00:00",00:00:00,"Sin especificar","2022-12-20 00:00:00","Sin especificar","CONTROL PORQUE SE HACE PIS ARRIBA",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",332,6,153
382,"2023-01-14 00:00:00",00:00:00,"Sin especificar","2023-01-14 00:00:00","Sin especificar","RECORDAR DESPARACITACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",170,6,1554
383,"2023-03-01 00:00:00",00:00:00,"Sin especificar","2023-03-01 00:00:00","Sin especificar","RECORDAR VACUNACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",410,6,406
384,"2022-12-01 00:00:00",00:00:00,"Sin especificar","2022-12-01 00:00:00","Sin especificar","DAR BICO A TATU",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",286,6,98
385,"2022-12-06 00:00:00",00:00:00,"Sin especificar","2022-12-06 00:00:00","Sin especificar","CONTROL S/H",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",335,6,156
386,"2023-01-15 00:00:00",00:00:00,"Sin especificar","2023-01-15 00:00:00","Sin especificar","RECORDAR DESPARACITACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",78,6,1518
387,"2023-02-24 00:00:00",00:00:00,"Sin especificar","2023-02-24 00:00:00","Sin especificar","RECORDAR DESPARACITACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",410,6,406
388,"2023-01-20 00:00:00",00:00:00,"Sin especificar","2023-01-20 00:00:00","Sin especificar","RECORDAR VACUNACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",78,6,1518
389,"2023-03-01 00:00:00",00:00:00,"Sin especificar","2023-03-01 00:00:00","Sin especificar","RECORDAR DESPARACITACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",277,6,93
390,"2023-01-15 00:00:00",00:00:00,"Sin especificar","2023-01-15 00:00:00","Sin especificar","RECORDAR DESPARACITACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",172,6,53
391,"2023-03-01 00:00:00",00:00:00,"Sin especificar","2023-03-01 00:00:00","Sin especificar","RECORAR VACUNACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",412,6,410
392,"2022-12-06 00:00:00",00:00:00,"Sin especificar","2022-12-06 00:00:00","Sin especificar","RECORDAR VACUNACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",346,6,164
393,"2023-02-24 00:00:00",00:00:00,"Sin especificar","2023-02-24 00:00:00","Sin especificar","RECORDAR DESPARACITACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",412,6,410
394,"2023-01-20 00:00:00",00:00:00,"Sin especificar","2023-01-20 00:00:00","Sin especificar","RECORDAR VACUNACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",172,6,53
395,"2022-12-16 00:00:00",00:00:00,"Sin especificar","2022-12-16 00:00:00","Sin especificar","RECORDAR DESPARACITACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",349,6,168
396,"2023-01-02 00:00:00",00:00:00,"Sin especificar","2023-01-02 00:00:00","Sin especificar","CONTROL 14:00",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",115,6,1527
397,"2022-12-22 00:00:00",00:00:00,"Sin especificar","2022-12-22 00:00:00","Sin especificar","RECORDAR VACUNACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",349,6,168
398,"2023-02-10 00:00:00",00:00:00,"Sin especificar","2023-02-10 00:00:00","Sin especificar","CONTROL 19:00",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",370,6,355
399,"2023-01-04 00:00:00",00:00:00,"Sin especificar","2023-01-04 00:00:00","Sin especificar",19,36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",76,6,1516
400,"2023-01-02 00:00:00",00:00:00,"Sin especificar","2023-01-02 00:00:00","Sin especificar","MANDAR MENSAJE PARA COORDINAR CONTROL EL DIA 6",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",237,6,70
401,"2023-01-27 00:00:00",00:00:00,"Sin especificar","2023-01-27 00:00:00","Sin especificar","CONTROL 19:00",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",191,6,1559
402,"2023-01-03 00:00:00",00:00:00,"Sin especificar","2023-01-03 00:00:00","Sin especificar","RECORDAR CONTROL S/H",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",683,6,1472
403,"2022-01-27 00:00:00",00:00:00,"Sin especificar","2022-01-27 00:00:00","Sin especificar",VACUNAR,36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",306,6,152
404,"2023-02-09 00:00:00",00:00:00,"Sin especificar","2023-02-09 00:00:00","Sin especificar","RECORDAR VACUNACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",170,6,1554
405,"2023-01-04 00:00:00",00:00:00,"Sin especificar","2023-01-04 00:00:00","Sin especificar","CONTROL 19:30",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",128,6,1534
406,"2023-02-04 00:00:00",00:00:00,"Sin especificar","2023-02-04 00:00:00","Sin especificar","RECORDAR DESPARACITACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",170,6,1554
407,"2023-01-04 00:00:00",00:00:00,"Sin especificar","2023-01-04 00:00:00","Sin especificar","CONTROL 14:00",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",189,6,1558
408,"2023-01-09 00:00:00",00:00:00,"Sin especificar","2023-01-09 00:00:00","Sin especificar","MANDAR MENSAJE PARA VER COMO VIENE",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",547,6,1431
409,"2023-01-23 00:00:00",00:00:00,"Sin especificar","2023-01-23 00:00:00","Sin especificar","CONTROL 19:00",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",381,6,1414
410,"2023-01-26 00:00:00",00:00:00,"Sin especificar","2023-01-26 00:00:00","Sin especificar","CONTROL 19:00",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",19,6,10
411,"2023-01-30 00:00:00",00:00:00,"Sin especificar","2023-01-30 00:00:00","Sin especificar","MANDAR MENSAJE PARA VER COMO VIENE",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",235,6,110
412,"2023-01-23 00:00:00",00:00:00,"Sin especificar","2023-01-23 00:00:00","Sin especificar","RECORDAR DESPARACITAR A LOS GATOS CHIQUITOS",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",280,6,20
413,"2023-02-13 00:00:00",00:00:00,"Sin especificar","2023-02-13 00:00:00","Sin especificar","MANDAR MENSAJE PARA VER COMO VIENE",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",399,6,393
414,"2022-12-16 00:00:00",00:00:00,"Sin especificar","2022-12-16 00:00:00","Sin especificar","RECORDAR DESPARACITACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",348,6,165
415,"2023-01-27 00:00:00",00:00:00,"Sin especificar","2023-01-27 00:00:00","Sin especificar","CONTROL 19:30",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",206,6,91
416,"2023-01-06 00:00:00",00:00:00,"Sin especificar","2023-01-06 00:00:00","Sin especificar","CONTROL 14:00",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",134,6,184
417,"2023-01-04 00:00:00",00:00:00,"Sin especificar","2023-01-04 00:00:00","Sin especificar","CONTROL 19:00",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",113,6,1526
418,"2023-01-27 00:00:00",00:00:00,"Sin especificar","2023-01-27 00:00:00","Sin especificar","CONTROL 19:30",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",184,6,77
419,"2022-12-05 00:00:00",00:00:00,"Sin especificar","2022-12-05 00:00:00","Sin especificar","PREGUNTAR COMO ESTA",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",620,6,1447
420,"2023-01-27 00:00:00",00:00:00,"Sin especificar","2023-01-27 00:00:00","Sin especificar","CONTROL 19:30",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",283,6,131
421,"2023-01-02 00:00:00",00:00:00,"Sin especificar","2023-01-02 00:00:00","Sin especificar","CONTROL 19:30",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",282,6,95
422,"2023-01-26 00:00:00",00:00:00,"Sin especificar","2023-01-26 00:00:00","Sin especificar","RECORDAR VACUNACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",387,6,234
423,"2023-02-11 00:00:00",00:00:00,"Sin especificar","2023-02-11 00:00:00","Sin especificar","RECORDAR VACUNACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",172,6,53
424,"2023-01-23 00:00:00",00:00:00,"Sin especificar","2023-01-23 00:00:00","Sin especificar","RECORDAR VACUNACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",205,6,1563
425,"2023-01-18 00:00:00",00:00:00,"Sin especificar","2023-01-18 00:00:00","Sin especificar","RECORDAR DESPARACITACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",205,6,1563
426,"2023-01-06 00:00:00",00:00:00,"Sin especificar","2023-01-06 00:00:00","Sin especificar","RECORDAR DESPARACITACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",172,6,53
427,"2023-01-06 00:00:00",00:00:00,"Sin especificar","2023-01-06 00:00:00","Sin especificar","CONTROL 19:00",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",118,6,1530
428,"2023-02-13 00:00:00",00:00:00,"Sin especificar","2023-02-13 00:00:00","Sin especificar","CONTROL 19:00",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",414,6,412
429,"2023-01-26 00:00:00",00:00:00,"Sin especificar","2023-01-26 00:00:00","Sin especificar","RECORDAR 1ER VACUNA",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",339,6,182
430,"2022-12-22 00:00:00",00:00:00,"Sin especificar","2022-12-22 00:00:00","Sin especificar","RECORDAR VACUNACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",348,6,165
431,"2023-02-13 00:00:00",00:00:00,"Sin especificar","2023-02-13 00:00:00","Sin especificar","CONTROL 19:00",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",417,6,414
432,"2023-01-06 00:00:00",00:00:00,"Sin especificar","2023-01-06 00:00:00","Sin especificar","CONTROL 14:00 HS",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",115,6,1527
433,"2023-02-11 00:00:00",00:00:00,"Sin especificar","2023-02-11 00:00:00","Sin especificar","RECORDAR VACUNA",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",38,6,196
434,"2022-12-05 00:00:00",00:00:00,"Sin especificar","2022-12-05 00:00:00","Sin especificar","CONTROL 19:00 HS",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",350,6,170
435,"2023-02-13 00:00:00",00:00:00,"Sin especificar","2023-02-13 00:00:00","Sin especificar","CONTROL 19:00",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",17,6,181
436,"2022-12-08 00:00:00",00:00:00,"Sin especificar","2022-12-08 00:00:00","Sin especificar","CONTROL 19:00 HS",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",351,6,173
437,"2023-02-06 00:00:00",00:00:00,"Sin especificar","2023-02-06 00:00:00","Sin especificar","RECORDAR DESPARACITACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",38,6,196
438,"2023-01-03 00:00:00",00:00:00,"Sin especificar","2023-01-03 00:00:00","Sin especificar","CONTROL 14:00",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",214,6,1565
439,"2023-03-08 00:00:00",00:00:00,"Sin especificar","2023-03-08 00:00:00","Sin especificar","MANDAR MENSAJE OARA RECORDAR NEXGARD",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",17,6,181
440,"2023-01-07 00:00:00",00:00:00,"Sin especificar","2023-01-07 00:00:00","Sin especificar","RECORDAR VACUNACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",221,6,1567
441,"2022-12-03 00:00:00",00:00:00,"Sin especificar","2022-12-03 00:00:00","Sin especificar","REPETICION DE MEDICACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",3,6,175
442,"2023-02-06 00:00:00",00:00:00,"Sin especificar","2023-02-06 00:00:00","Sin especificar","RECORDAR DESPARACITACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",392,6,242
443,"2023-01-06 00:00:00",00:00:00,"Sin especificar","2023-01-06 00:00:00","Sin especificar","MANDAR MENSAJE PARA VER COMO VIENE",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",708,6,1478
444,"2023-02-10 00:00:00",00:00:00,"Sin especificar","2023-02-10 00:00:00","Sin especificar","CONTROL 19:30",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",368,6,354
445,"2023-02-10 00:00:00",00:00:00,"Sin especificar","2023-02-10 00:00:00","Sin especificar","CONTROL 19:30",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",418,6,416
446,"2022-12-05 00:00:00",00:00:00,"Sin especificar","2022-12-05 00:00:00","Sin especificar","CONTROL 14:30",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",3,6,175
447,"2023-02-11 00:00:00",00:00:00,"Sin especificar","2023-02-11 00:00:00","Sin especificar","RECORDAR VACUNACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",392,6,242
448,"2023-02-02 00:00:00",00:00:00,"Sin especificar","2023-02-02 00:00:00","Sin especificar","DESPARACOTAR PARA VACUNAR",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",224,6,1551
449,"2023-02-14 00:00:00",00:00:00,"Sin especificar","2023-02-14 00:00:00","Sin especificar","RECORDAR VACUNACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",739,6,336
450,"2022-12-05 00:00:00",00:00:00,"Sin especificar","2022-12-05 00:00:00","Sin especificar","CONTROL 19:15 HS",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",326,6,141
451,"2023-01-23 00:00:00",00:00:00,"Sin especificar","2023-01-23 00:00:00","Sin especificar","CONTROL 19:30",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",379,6,229
452,"2022-12-07 00:00:00",00:00:00,"Sin especificar","2022-12-07 00:00:00","Sin especificar","RECORDAR VACUNACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",11,6,178
453,"2023-02-06 00:00:00",00:00:00,"Sin especificar","2023-02-06 00:00:00","Sin especificar","RECORDAR DESPARACITACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",394,6,243
454,"2023-01-03 00:00:00",00:00:00,"Sin especificar","2023-01-03 00:00:00","Sin especificar","CONTROL 14:00",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",217,6,1566
455,"2023-02-02 00:00:00",00:00:00,"Sin especificar","2023-02-02 00:00:00","Sin especificar","MANDAR MENSAJE PARA VER COMO VIENE",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",736,6,1487
456,"2023-02-11 00:00:00",00:00:00,"Sin especificar","2023-02-11 00:00:00","Sin especificar","RECORDAR VACUNACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",394,6,243
